09:20:43 Log file: logs/train_20250524_092043.log
09:21:15 ✔ Data split: 1958081/279725/559453 rows ➜ splits
09:21:17 train.csv: samples=1957961  class_dist=[609313 731512 617256]
09:21:18 val.csv: samples=279605  class_dist=[90467 94550 94708]
09:21:18 test.csv: samples=559333  class_dist=[183495 190446 185512]
09:21:24 [train] batch 200/7649 | loss 1.0290 | acc 0.3254
09:24:40 [train] batch 3800/7649 | loss 0.9636 | acc 0.3254
09:24:43 [train] batch 4000/7649 | loss 0.9636 | acc 0.3255
09:24:46 [train] batch 4200/7649 | loss 0.9635 | acc 0.3256
09:24:50 [train] batch 4400/7649 | loss 0.9635 | acc 0.3257
09:24:53 [train] batch 4600/7649 | loss 0.9634 | acc 0.3258
09:24:56 [train] batch 4800/7649 | loss 0.9635 | acc 0.3259
09:25:00 [train] batch 5000/7649 | loss 0.9634 | acc 0.3260
09:25:03 [train] batch 5200/7649 | loss 0.9634 | acc 0.3260
09:25:06 [train] batch 5400/7649 | loss 0.9635 | acc 0.3259
09:25:09 [train] batch 5600/7649 | loss 0.9635 | acc 0.3259
09:25:13 [train] batch 5800/7649 | loss 0.9634 | acc 0.3260
09:25:16 [train] batch 6000/7649 | loss 0.9634 | acc 0.3261
09:25:19 [train] batch 6200/7649 | loss 0.9634 | acc 0.3261
09:25:23 [train] batch 6400/7649 | loss 0.9633 | acc 0.3262
09:25:26 [train] batch 6600/7649 | loss 0.9633 | acc 0.3263
09:25:29 [train] batch 6800/7649 | loss 0.9632 | acc 0.3264
09:25:33 [train] batch 7000/7649 | loss 0.9632 | acc 0.3265
09:25:36 [train] batch 7200/7649 | loss 0.9632 | acc 0.3266
09:25:40 [train] batch 7400/7649 | loss 0.9632 | acc 0.3266
09:25:43 [train] batch 7600/7649 | loss 0.9631 | acc 0.3266
09:25:44 [train] batch 7649/7649 | loss 0.9631 | acc 0.3266
09:25:50 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_02.png
09:25:50 Epoch 02 | train 0.9631/0.3266 | val 0.9439/0.3437 | lr 1.00e-05
09:25:50 ✓ save best
09:25:54 [train] batch 200/7649 | loss 0.9629 | acc 0.3263
09:25:57 [train] batch 400/7649 | loss 0.9637 | acc 0.3269
09:26:01 [train] batch 600/7649 | loss 0.9634 | acc 0.3277
09:26:04 [train] batch 800/7649 | loss 0.9629 | acc 0.3275
09:26:08 [train] batch 1000/7649 | loss 0.9629 | acc 0.3270
09:26:11 [train] batch 1200/7649 | loss 0.9631 | acc 0.3270
09:26:14 [train] batch 1400/7649 | loss 0.9628 | acc 0.3274
09:26:18 [train] batch 1600/7649 | loss 0.9627 | acc 0.3279
09:26:21 [train] batch 1800/7649 | loss 0.9627 | acc 0.3283
09:26:25 [train] batch 2000/7649 | loss 0.9626 | acc 0.3284
09:26:28 [train] batch 2200/7649 | loss 0.9624 | acc 0.3287
09:26:31 [train] batch 2400/7649 | loss 0.9625 | acc 0.3285
09:26:35 [train] batch 2600/7649 | loss 0.9624 | acc 0.3286
09:26:39 [train] batch 2800/7649 | loss 0.9625 | acc 0.3286
09:26:42 [train] batch 3000/7649 | loss 0.9624 | acc 0.3286
09:26:45 [train] batch 3200/7649 | loss 0.9625 | acc 0.3285
09:26:49 [train] batch 3400/7649 | loss 0.9624 | acc 0.3285
09:26:52 [train] batch 3600/7649 | loss 0.9623 | acc 0.3287
09:26:56 [train] batch 3800/7649 | loss 0.9624 | acc 0.3286
09:26:59 [train] batch 4000/7649 | loss 0.9625 | acc 0.3286
09:27:02 [train] batch 4200/7649 | loss 0.9624 | acc 0.3286
09:27:06 [train] batch 4400/7649 | loss 0.9624 | acc 0.3287
09:27:09 [train] batch 4600/7649 | loss 0.9623 | acc 0.3289
09:27:13 [train] batch 4800/7649 | loss 0.9624 | acc 0.3289
09:27:16 [train] batch 5000/7649 | loss 0.9624 | acc 0.3289
09:27:19 [train] batch 5200/7649 | loss 0.9623 | acc 0.3288
09:27:23 [train] batch 5400/7649 | loss 0.9623 | acc 0.3289
09:27:26 [train] batch 5600/7649 | loss 0.9624 | acc 0.3289
09:27:30 [train] batch 5800/7649 | loss 0.9623 | acc 0.3290
09:27:33 [train] batch 6000/7649 | loss 0.9622 | acc 0.3290
09:27:37 [train] batch 6200/7649 | loss 0.9622 | acc 0.3291
09:27:40 [train] batch 6400/7649 | loss 0.9622 | acc 0.3291
09:27:44 [train] batch 6600/7649 | loss 0.9622 | acc 0.3291
09:27:47 [train] batch 6800/7649 | loss 0.9622 | acc 0.3291
09:27:50 [train] batch 7000/7649 | loss 0.9622 | acc 0.3292
09:27:54 [train] batch 7200/7649 | loss 0.9622 | acc 0.3291
09:27:57 [train] batch 7400/7649 | loss 0.9622 | acc 0.3292
09:28:01 [train] batch 7600/7649 | loss 0.9622 | acc 0.3292
09:28:02 [train] batch 7649/7649 | loss 0.9621 | acc 0.3292
09:28:08 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_03.png
09:28:08 Epoch 03 | train 0.9621/0.3292 | val 0.9434/0.3463 | lr 1.00e-05
09:28:08 ✓ save best
09:28:12 [train] batch 200/7649 | loss 0.9628 | acc 0.3315
09:28:15 [train] batch 400/7649 | loss 0.9623 | acc 0.3304
09:28:19 [train] batch 600/7649 | loss 0.9618 | acc 0.3297
09:28:22 [train] batch 800/7649 | loss 0.9619 | acc 0.3307
09:28:25 [train] batch 1000/7649 | loss 0.9623 | acc 0.3304
09:28:29 [train] batch 1200/7649 | loss 0.9623 | acc 0.3300
09:28:32 [train] batch 1400/7649 | loss 0.9619 | acc 0.3301
09:28:35 [train] batch 1600/7649 | loss 0.9622 | acc 0.3300
09:28:39 [train] batch 1800/7649 | loss 0.9622 | acc 0.3301
09:28:42 [train] batch 2000/7649 | loss 0.9623 | acc 0.3298
09:28:45 [train] batch 2200/7649 | loss 0.9622 | acc 0.3297
09:28:49 [train] batch 2400/7649 | loss 0.9622 | acc 0.3296
09:28:52 [train] batch 2600/7649 | loss 0.9621 | acc 0.3296
09:28:55 [train] batch 2800/7649 | loss 0.9621 | acc 0.3297
09:28:59 [train] batch 3000/7649 | loss 0.9619 | acc 0.3298
09:29:02 [train] batch 3200/7649 | loss 0.9618 | acc 0.3300
09:29:05 [train] batch 3400/7649 | loss 0.9617 | acc 0.3300
09:29:08 [train] batch 3600/7649 | loss 0.9618 | acc 0.3299
09:29:12 [train] batch 3800/7649 | loss 0.9618 | acc 0.3299
09:29:15 [train] batch 4000/7649 | loss 0.9617 | acc 0.3301
09:29:18 [train] batch 4200/7649 | loss 0.9617 | acc 0.3301
09:29:22 [train] batch 4400/7649 | loss 0.9616 | acc 0.3302
09:29:25 [train] batch 4600/7649 | loss 0.9615 | acc 0.3303
09:29:28 [train] batch 4800/7649 | loss 0.9615 | acc 0.3305
09:29:31 [train] batch 5000/7649 | loss 0.9615 | acc 0.3305
09:29:35 [train] batch 5200/7649 | loss 0.9616 | acc 0.3303
09:29:38 [train] batch 5400/7649 | loss 0.9615 | acc 0.3305
09:29:41 [train] batch 5600/7649 | loss 0.9616 | acc 0.3305
09:29:45 [train] batch 5800/7649 | loss 0.9615 | acc 0.3306
09:29:48 [train] batch 6000/7649 | loss 0.9615 | acc 0.3307
09:29:52 [train] batch 6200/7649 | loss 0.9616 | acc 0.3307
09:29:55 [train] batch 6400/7649 | loss 0.9615 | acc 0.3309
09:29:58 [train] batch 6600/7649 | loss 0.9615 | acc 0.3309
09:30:02 [train] batch 6800/7649 | loss 0.9614 | acc 0.3310
09:30:05 [train] batch 7000/7649 | loss 0.9614 | acc 0.3310
09:30:09 [train] batch 7200/7649 | loss 0.9615 | acc 0.3309
09:30:12 [train] batch 7400/7649 | loss 0.9614 | acc 0.3310
09:30:15 [train] batch 7600/7649 | loss 0.9615 | acc 0.3309
09:30:16 [train] batch 7649/7649 | loss 0.9615 | acc 0.3310
09:30:23 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_04.png
09:30:23 Epoch 04 | train 0.9615/0.3310 | val 0.9432/0.3479 | lr 1.00e-05
09:30:23 ✓ save best
09:30:27 [train] batch 200/7649 | loss 0.9618 | acc 0.3302
09:30:30 [train] batch 400/7649 | loss 0.9611 | acc 0.3308
09:30:34 [train] batch 600/7649 | loss 0.9621 | acc 0.3305
09:30:37 [train] batch 800/7649 | loss 0.9621 | acc 0.3308
09:30:41 [train] batch 1000/7649 | loss 0.9620 | acc 0.3310
09:30:44 [train] batch 1200/7649 | loss 0.9620 | acc 0.3312
09:30:47 [train] batch 1400/7649 | loss 0.9621 | acc 0.3309
09:30:51 [train] batch 1600/7649 | loss 0.9617 | acc 0.3316
09:30:55 [train] batch 1800/7649 | loss 0.9617 | acc 0.3314
09:30:58 [train] batch 2000/7649 | loss 0.9616 | acc 0.3314
09:31:01 [train] batch 2200/7649 | loss 0.9615 | acc 0.3316
09:31:05 [train] batch 2400/7649 | loss 0.9615 | acc 0.3315
09:31:08 [train] batch 2600/7649 | loss 0.9615 | acc 0.3316
09:31:11 [train] batch 2800/7649 | loss 0.9615 | acc 0.3315
09:31:15 [train] batch 3000/7649 | loss 0.9615 | acc 0.3314
09:31:18 [train] batch 3200/7649 | loss 0.9615 | acc 0.3313
09:31:22 [train] batch 3400/7649 | loss 0.9615 | acc 0.3312
09:31:25 [train] batch 3600/7649 | loss 0.9614 | acc 0.3312
09:31:28 [train] batch 3800/7649 | loss 0.9613 | acc 0.3315
09:31:32 [train] batch 4000/7649 | loss 0.9614 | acc 0.3315
09:31:35 [train] batch 4200/7649 | loss 0.9613 | acc 0.3317
09:31:38 [train] batch 4400/7649 | loss 0.9613 | acc 0.3319
09:31:42 [train] batch 4600/7649 | loss 0.9612 | acc 0.3320
09:31:45 [train] batch 4800/7649 | loss 0.9611 | acc 0.3319
09:31:48 [train] batch 5000/7649 | loss 0.9610 | acc 0.3320
09:31:52 [train] batch 5200/7649 | loss 0.9610 | acc 0.3320
09:31:55 [train] batch 5400/7649 | loss 0.9611 | acc 0.3319
09:31:59 [train] batch 5600/7649 | loss 0.9611 | acc 0.3320
09:32:02 [train] batch 5800/7649 | loss 0.9610 | acc 0.3321
09:32:06 [train] batch 6000/7649 | loss 0.9610 | acc 0.3321
09:32:09 [train] batch 6200/7649 | loss 0.9610 | acc 0.3321
09:32:12 [train] batch 6400/7649 | loss 0.9610 | acc 0.3321
09:32:16 [train] batch 6600/7649 | loss 0.9609 | acc 0.3321
09:32:19 [train] batch 6800/7649 | loss 0.9610 | acc 0.3319
09:32:22 [train] batch 7000/7649 | loss 0.9609 | acc 0.3319
09:32:26 [train] batch 7200/7649 | loss 0.9610 | acc 0.3319
09:32:29 [train] batch 7400/7649 | loss 0.9610 | acc 0.3319
09:32:32 [train] batch 7600/7649 | loss 0.9610 | acc 0.3319
09:32:33 [train] batch 7649/7649 | loss 0.9610 | acc 0.3318
09:32:40 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_05.png
09:32:40 Epoch 05 | train 0.9610/0.3318 | val 0.9436/0.3477 | lr 1.00e-05
09:32:43 [train] batch 200/7649 | loss 0.9624 | acc 0.3315
09:32:47 [train] batch 400/7649 | loss 0.9603 | acc 0.3339
09:32:50 [train] batch 600/7649 | loss 0.9599 | acc 0.3345
09:32:53 [train] batch 800/7649 | loss 0.9605 | acc 0.3335
09:32:57 [train] batch 1000/7649 | loss 0.9608 | acc 0.3333
09:33:00 [train] batch 1200/7649 | loss 0.9610 | acc 0.3327
09:33:03 [train] batch 1400/7649 | loss 0.9612 | acc 0.3325
09:33:07 [train] batch 1600/7649 | loss 0.9608 | acc 0.3326
09:33:10 [train] batch 1800/7649 | loss 0.9610 | acc 0.3322
09:33:13 [train] batch 2000/7649 | loss 0.9613 | acc 0.3322
09:33:16 [train] batch 2200/7649 | loss 0.9610 | acc 0.3326
09:33:20 [train] batch 2400/7649 | loss 0.9609 | acc 0.3324
09:33:23 [train] batch 2600/7649 | loss 0.9609 | acc 0.3323
09:33:26 [train] batch 2800/7649 | loss 0.9608 | acc 0.3325
09:33:30 [train] batch 3000/7649 | loss 0.9609 | acc 0.3325
09:33:33 [train] batch 3200/7649 | loss 0.9608 | acc 0.3330
09:33:36 [train] batch 3400/7649 | loss 0.9607 | acc 0.3330
09:33:39 [train] batch 3600/7649 | loss 0.9606 | acc 0.3332
09:33:43 [train] batch 3800/7649 | loss 0.9606 | acc 0.3331
09:33:46 [train] batch 4000/7649 | loss 0.9606 | acc 0.3332
09:33:49 [train] batch 4200/7649 | loss 0.9606 | acc 0.3332
09:33:53 [train] batch 4400/7649 | loss 0.9606 | acc 0.3333
09:33:56 [train] batch 4600/7649 | loss 0.9606 | acc 0.3332
09:33:59 [train] batch 4800/7649 | loss 0.9607 | acc 0.3331
09:34:02 [train] batch 5000/7649 | loss 0.9607 | acc 0.3331
09:34:06 [train] batch 5200/7649 | loss 0.9607 | acc 0.3332
09:34:09 [train] batch 5400/7649 | loss 0.9607 | acc 0.3332
09:34:12 [train] batch 5600/7649 | loss 0.9607 | acc 0.3332
09:34:16 [train] batch 5800/7649 | loss 0.9607 | acc 0.3333
09:34:19 [train] batch 6000/7649 | loss 0.9606 | acc 0.3332
09:34:23 [train] batch 6200/7649 | loss 0.9607 | acc 0.3332
09:34:26 [train] batch 6400/7649 | loss 0.9607 | acc 0.3331
09:34:29 [train] batch 6600/7649 | loss 0.9607 | acc 0.3330
09:34:33 [train] batch 6800/7649 | loss 0.9607 | acc 0.3330
09:34:36 [train] batch 7000/7649 | loss 0.9607 | acc 0.3330
09:34:40 [train] batch 7200/7649 | loss 0.9606 | acc 0.3331
09:34:43 [train] batch 7400/7649 | loss 0.9606 | acc 0.3331
09:34:47 [train] batch 7600/7649 | loss 0.9606 | acc 0.3331
09:34:47 [train] batch 7649/7649 | loss 0.9606 | acc 0.3331
09:34:54 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_06.png
09:34:54 Epoch 06 | train 0.9606/0.3331 | val 0.9438/0.3483 | lr 1.00e-05
09:34:54 ✓ save best
09:34:58 [train] batch 200/7649 | loss 0.9614 | acc 0.3311
09:35:01 [train] batch 400/7649 | loss 0.9601 | acc 0.3337
09:35:05 [train] batch 600/7649 | loss 0.9600 | acc 0.3338
09:35:08 [train] batch 800/7649 | loss 0.9604 | acc 0.3331
09:35:12 [train] batch 1000/7649 | loss 0.9607 | acc 0.3333
09:35:15 [train] batch 1200/7649 | loss 0.9608 | acc 0.3334
09:35:19 [train] batch 1400/7649 | loss 0.9610 | acc 0.3328
09:35:22 [train] batch 1600/7649 | loss 0.9609 | acc 0.3330
09:35:25 [train] batch 1800/7649 | loss 0.9608 | acc 0.3332
09:35:29 [train] batch 2000/7649 | loss 0.9606 | acc 0.3334
09:35:32 [train] batch 2200/7649 | loss 0.9608 | acc 0.3331
09:35:35 [train] batch 2400/7649 | loss 0.9608 | acc 0.3332
09:35:39 [train] batch 2600/7649 | loss 0.9605 | acc 0.3336
09:35:42 [train] batch 2800/7649 | loss 0.9607 | acc 0.3334
09:35:46 [train] batch 3000/7649 | loss 0.9605 | acc 0.3337
09:35:49 [train] batch 3200/7649 | loss 0.9606 | acc 0.3334
09:35:52 [train] batch 3400/7649 | loss 0.9606 | acc 0.3333
09:35:56 [train] batch 3600/7649 | loss 0.9606 | acc 0.3333
09:35:59 [train] batch 3800/7649 | loss 0.9605 | acc 0.3335
09:36:03 [train] batch 4000/7649 | loss 0.9605 | acc 0.3334
09:36:06 [train] batch 4200/7649 | loss 0.9605 | acc 0.3335
09:36:09 [train] batch 4400/7649 | loss 0.9606 | acc 0.3333
09:36:13 [train] batch 4600/7649 | loss 0.9606 | acc 0.3334
09:36:16 [train] batch 4800/7649 | loss 0.9606 | acc 0.3332
09:36:20 [train] batch 5000/7649 | loss 0.9607 | acc 0.3332
09:36:23 [train] batch 5200/7649 | loss 0.9607 | acc 0.3332
09:36:27 [train] batch 5400/7649 | loss 0.9606 | acc 0.3334
09:36:30 [train] batch 5600/7649 | loss 0.9605 | acc 0.3335
09:36:33 [train] batch 5800/7649 | loss 0.9605 | acc 0.3335
09:36:37 [train] batch 6000/7649 | loss 0.9605 | acc 0.3336
09:36:40 [train] batch 6200/7649 | loss 0.9606 | acc 0.3336
09:36:43 [train] batch 6400/7649 | loss 0.9605 | acc 0.3336
09:36:47 [train] batch 6600/7649 | loss 0.9605 | acc 0.3336
09:36:50 [train] batch 6800/7649 | loss 0.9604 | acc 0.3337
09:36:53 [train] batch 7000/7649 | loss 0.9603 | acc 0.3338
09:36:57 [train] batch 7200/7649 | loss 0.9603 | acc 0.3337
09:37:00 [train] batch 7400/7649 | loss 0.9603 | acc 0.3338
09:37:03 [train] batch 7600/7649 | loss 0.9603 | acc 0.3338
09:37:04 [train] batch 7649/7649 | loss 0.9603 | acc 0.3338
09:37:10 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_07.png
09:37:10 Epoch 07 | train 0.9603/0.3338 | val 0.9438/0.3473 | lr 1.00e-05
09:37:14 [train] batch 200/7649 | loss 0.9613 | acc 0.3330
09:37:17 [train] batch 400/7649 | loss 0.9611 | acc 0.3327
09:37:21 [train] batch 600/7649 | loss 0.9609 | acc 0.3335
09:37:24 [train] batch 800/7649 | loss 0.9614 | acc 0.3327
09:37:27 [train] batch 1000/7649 | loss 0.9616 | acc 0.3329
09:37:31 [train] batch 1200/7649 | loss 0.9613 | acc 0.3336
09:37:34 [train] batch 1400/7649 | loss 0.9610 | acc 0.3338
09:37:37 [train] batch 1600/7649 | loss 0.9610 | acc 0.3336
09:37:41 [train] batch 1800/7649 | loss 0.9610 | acc 0.3335
09:37:44 [train] batch 2000/7649 | loss 0.9612 | acc 0.3329
09:37:47 [train] batch 2200/7649 | loss 0.9612 | acc 0.3330
09:37:50 [train] batch 2400/7649 | loss 0.9610 | acc 0.3334
09:37:54 [train] batch 2600/7649 | loss 0.9610 | acc 0.3333
09:37:57 [train] batch 2800/7649 | loss 0.9609 | acc 0.3335
09:38:00 [train] batch 3000/7649 | loss 0.9608 | acc 0.3337
09:38:04 [train] batch 3200/7649 | loss 0.9607 | acc 0.3340
09:38:07 [train] batch 3400/7649 | loss 0.9605 | acc 0.3342
09:38:10 [train] batch 3600/7649 | loss 0.9605 | acc 0.3343
09:38:14 [train] batch 3800/7649 | loss 0.9605 | acc 0.3343
09:38:17 [train] batch 4000/7649 | loss 0.9604 | acc 0.3342
09:38:20 [train] batch 4200/7649 | loss 0.9604 | acc 0.3342
09:38:24 [train] batch 4400/7649 | loss 0.9604 | acc 0.3343
09:38:27 [train] batch 4600/7649 | loss 0.9603 | acc 0.3344
09:38:30 [train] batch 4800/7649 | loss 0.9603 | acc 0.3344
09:38:34 [train] batch 5000/7649 | loss 0.9602 | acc 0.3345
09:38:37 [train] batch 5200/7649 | loss 0.9602 | acc 0.3346
09:38:41 [train] batch 5400/7649 | loss 0.9602 | acc 0.3346
09:38:44 [train] batch 5600/7649 | loss 0.9601 | acc 0.3347
09:38:48 [train] batch 5800/7649 | loss 0.9602 | acc 0.3345
09:38:51 [train] batch 6000/7649 | loss 0.9601 | acc 0.3346
09:38:54 [train] batch 6200/7649 | loss 0.9602 | acc 0.3345
09:38:58 [train] batch 6400/7649 | loss 0.9602 | acc 0.3345
09:39:01 [train] batch 6600/7649 | loss 0.9601 | acc 0.3346
09:39:05 [train] batch 6800/7649 | loss 0.9601 | acc 0.3346
09:39:08 [train] batch 7000/7649 | loss 0.9600 | acc 0.3347
09:39:12 [train] batch 7200/7649 | loss 0.9600 | acc 0.3347
09:39:15 [train] batch 7400/7649 | loss 0.9600 | acc 0.3347
09:39:18 [train] batch 7600/7649 | loss 0.9600 | acc 0.3348
09:39:19 [train] batch 7649/7649 | loss 0.9599 | acc 0.3348
09:39:27 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_08.png
09:39:27 Epoch 08 | train 0.9599/0.3348 | val 0.9437/0.3484 | lr 5.00e-06
09:39:27 ✓ save best
09:39:30 [train] batch 200/7649 | loss 0.9604 | acc 0.3340
09:39:34 [train] batch 400/7649 | loss 0.9612 | acc 0.3330
09:39:37 [train] batch 600/7649 | loss 0.9607 | acc 0.3334
09:39:41 [train] batch 800/7649 | loss 0.9605 | acc 0.3339
09:39:44 [train] batch 1000/7649 | loss 0.9605 | acc 0.3349
09:39:48 [train] batch 1200/7649 | loss 0.9600 | acc 0.3359
09:39:51 [train] batch 1400/7649 | loss 0.9599 | acc 0.3359
09:39:55 [train] batch 1600/7649 | loss 0.9598 | acc 0.3359
09:39:58 [train] batch 1800/7649 | loss 0.9598 | acc 0.3360
09:40:01 [train] batch 2000/7649 | loss 0.9598 | acc 0.3358
09:40:05 [train] batch 2200/7649 | loss 0.9600 | acc 0.3356
09:40:08 [train] batch 2400/7649 | loss 0.9600 | acc 0.3358
09:40:12 [train] batch 2600/7649 | loss 0.9600 | acc 0.3356
09:40:15 [train] batch 2800/7649 | loss 0.9599 | acc 0.3357
09:40:18 [train] batch 3000/7649 | loss 0.9598 | acc 0.3358
09:40:22 [train] batch 3200/7649 | loss 0.9597 | acc 0.3361
09:40:25 [train] batch 3400/7649 | loss 0.9596 | acc 0.3363
09:40:29 [train] batch 3600/7649 | loss 0.9596 | acc 0.3361
09:40:32 [train] batch 3800/7649 | loss 0.9596 | acc 0.3361
09:40:35 [train] batch 4000/7649 | loss 0.9597 | acc 0.3360
09:40:39 [train] batch 4200/7649 | loss 0.9598 | acc 0.3358
09:40:42 [train] batch 4400/7649 | loss 0.9598 | acc 0.3358
09:40:46 [train] batch 4600/7649 | loss 0.9597 | acc 0.3358
09:40:49 [train] batch 4800/7649 | loss 0.9598 | acc 0.3358
09:40:53 [train] batch 5000/7649 | loss 0.9597 | acc 0.3359
09:40:56 [train] batch 5200/7649 | loss 0.9597 | acc 0.3359
09:40:59 [train] batch 5400/7649 | loss 0.9597 | acc 0.3359
09:41:03 [train] batch 5600/7649 | loss 0.9597 | acc 0.3359
09:41:06 [train] batch 5800/7649 | loss 0.9597 | acc 0.3360
09:41:09 [train] batch 6000/7649 | loss 0.9597 | acc 0.3359
09:41:13 [train] batch 6200/7649 | loss 0.9597 | acc 0.3359
09:41:16 [train] batch 6400/7649 | loss 0.9596 | acc 0.3360
09:41:19 [train] batch 6600/7649 | loss 0.9596 | acc 0.3359
09:41:23 [train] batch 6800/7649 | loss 0.9596 | acc 0.3360
09:41:26 [train] batch 7000/7649 | loss 0.9596 | acc 0.3359
09:41:29 [train] batch 7200/7649 | loss 0.9596 | acc 0.3359
09:41:33 [train] batch 7400/7649 | loss 0.9596 | acc 0.3359
09:41:36 [train] batch 7600/7649 | loss 0.9597 | acc 0.3359
09:41:37 [train] batch 7649/7649 | loss 0.9596 | acc 0.3360
09:41:44 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_09.png
09:41:44 Epoch 09 | train 0.9596/0.3360 | val 0.9437/0.3495 | lr 5.00e-06
09:41:44 ✓ save best
09:41:48 [train] batch 200/7649 | loss 0.9596 | acc 0.3368
09:41:51 [train] batch 400/7649 | loss 0.9599 | acc 0.3359
09:41:54 [train] batch 600/7649 | loss 0.9604 | acc 0.3353
