20:29:34 Log file: logs/train_20250524_202934.log
20:30:06 ✔ Data split: 1958081/279725/559453 rows ➜ splits
20:30:08 train.csv: samples=1957961  class_dist=[ 242173 1465142  250766]
20:30:09 val.csv: samples=279605  class_dist=[ 29458 218014  32253]
20:30:09 test.csv: samples=559333  class_dist=[ 68225 420338  70890]
20:30:14 [train] batch 200/7649 | loss 1.0937 | acc 0.4930
20:34:54 [train] batch 1200/7649 | loss 1.0555 | acc 0.4718
20:34:57 [train] batch 1400/7649 | loss 1.0555 | acc 0.4699
20:35:00 [train] batch 1600/7649 | loss 1.0554 | acc 0.4701
20:35:04 [train] batch 1800/7649 | loss 1.0551 | acc 0.4708
20:35:07 [train] batch 2000/7649 | loss 1.0552 | acc 0.4695
20:35:10 [train] batch 2200/7649 | loss 1.0549 | acc 0.4695
20:35:14 [train] batch 2400/7649 | loss 1.0549 | acc 0.4687
20:35:17 [train] batch 2600/7649 | loss 1.0550 | acc 0.4679
20:35:20 [train] batch 2800/7649 | loss 1.0549 | acc 0.4679
20:35:24 [train] batch 3000/7649 | loss 1.0549 | acc 0.4678
20:35:27 [train] batch 3200/7649 | loss 1.0549 | acc 0.4676
20:35:30 [train] batch 3400/7649 | loss 1.0550 | acc 0.4673
20:35:34 [train] batch 3600/7649 | loss 1.0550 | acc 0.4673
20:35:37 [train] batch 3800/7649 | loss 1.0552 | acc 0.4672
20:35:40 [train] batch 4000/7649 | loss 1.0551 | acc 0.4678
20:35:43 [train] batch 4200/7649 | loss 1.0550 | acc 0.4675
20:35:47 [train] batch 4400/7649 | loss 1.0551 | acc 0.4675
20:35:50 [train] batch 4600/7649 | loss 1.0550 | acc 0.4677
20:35:53 [train] batch 4800/7649 | loss 1.0551 | acc 0.4678
20:35:56 [train] batch 5000/7649 | loss 1.0552 | acc 0.4679
20:36:00 [train] batch 5200/7649 | loss 1.0552 | acc 0.4681
20:36:03 [train] batch 5400/7649 | loss 1.0552 | acc 0.4679
20:36:06 [train] batch 5600/7649 | loss 1.0553 | acc 0.4679
20:36:10 [train] batch 5800/7649 | loss 1.0553 | acc 0.4676
20:36:13 [train] batch 6000/7649 | loss 1.0553 | acc 0.4675
20:36:16 [train] batch 6200/7649 | loss 1.0552 | acc 0.4674
20:36:19 [train] batch 6400/7649 | loss 1.0553 | acc 0.4674
20:36:23 [train] batch 6600/7649 | loss 1.0553 | acc 0.4674
20:36:26 [train] batch 6800/7649 | loss 1.0552 | acc 0.4675
20:36:29 [train] batch 7000/7649 | loss 1.0552 | acc 0.4676
20:36:33 [train] batch 7200/7649 | loss 1.0553 | acc 0.4677
20:36:36 [train] batch 7400/7649 | loss 1.0552 | acc 0.4676
20:36:39 [train] batch 7600/7649 | loss 1.0552 | acc 0.4677
20:36:40 [train] batch 7649/7649 | loss 1.0552 | acc 0.4677
20:36:47 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_03.png
20:36:47 Epoch 03 | train 1.0552/0.4677 | val 1.0318/0.4470 | lr 1.00e-05
20:36:50 [train] batch 200/7649 | loss 1.0547 | acc 0.4657
20:36:53 [train] batch 400/7649 | loss 1.0556 | acc 0.4647
20:36:57 [train] batch 600/7649 | loss 1.0552 | acc 0.4645
20:37:00 [train] batch 800/7649 | loss 1.0554 | acc 0.4651
20:37:03 [train] batch 1000/7649 | loss 1.0553 | acc 0.4659
20:37:07 [train] batch 1200/7649 | loss 1.0554 | acc 0.4671
20:37:10 [train] batch 1400/7649 | loss 1.0555 | acc 0.4668
20:37:13 [train] batch 1600/7649 | loss 1.0554 | acc 0.4661
20:37:16 [train] batch 1800/7649 | loss 1.0555 | acc 0.4663
20:37:20 [train] batch 2000/7649 | loss 1.0558 | acc 0.4660
20:37:23 [train] batch 2200/7649 | loss 1.0558 | acc 0.4659
20:37:26 [train] batch 2400/7649 | loss 1.0557 | acc 0.4663
20:37:30 [train] batch 2600/7649 | loss 1.0558 | acc 0.4667
20:37:33 [train] batch 2800/7649 | loss 1.0557 | acc 0.4671
20:37:36 [train] batch 3000/7649 | loss 1.0557 | acc 0.4676
20:37:40 [train] batch 3200/7649 | loss 1.0556 | acc 0.4674
20:37:43 [train] batch 3400/7649 | loss 1.0556 | acc 0.4677
20:37:46 [train] batch 3600/7649 | loss 1.0556 | acc 0.4674
20:37:49 [train] batch 3800/7649 | loss 1.0555 | acc 0.4675
20:37:53 [train] batch 4000/7649 | loss 1.0554 | acc 0.4673
20:37:56 [train] batch 4200/7649 | loss 1.0554 | acc 0.4674
20:37:59 [train] batch 4400/7649 | loss 1.0553 | acc 0.4676
20:38:03 [train] batch 4600/7649 | loss 1.0552 | acc 0.4682
20:38:06 [train] batch 4800/7649 | loss 1.0552 | acc 0.4686
20:38:09 [train] batch 5000/7649 | loss 1.0552 | acc 0.4686
20:38:12 [train] batch 5200/7649 | loss 1.0552 | acc 0.4688
20:38:16 [train] batch 5400/7649 | loss 1.0550 | acc 0.4688
20:38:19 [train] batch 5600/7649 | loss 1.0549 | acc 0.4688
20:38:22 [train] batch 5800/7649 | loss 1.0549 | acc 0.4688
20:38:26 [train] batch 6000/7649 | loss 1.0549 | acc 0.4689
20:38:29 [train] batch 6200/7649 | loss 1.0549 | acc 0.4691
20:38:32 [train] batch 6400/7649 | loss 1.0549 | acc 0.4689
20:38:36 [train] batch 6600/7649 | loss 1.0549 | acc 0.4690
20:38:39 [train] batch 6800/7649 | loss 1.0548 | acc 0.4693
20:38:42 [train] batch 7000/7649 | loss 1.0549 | acc 0.4692
20:38:45 [train] batch 7200/7649 | loss 1.0548 | acc 0.4695
20:38:49 [train] batch 7400/7649 | loss 1.0548 | acc 0.4696
20:38:52 [train] batch 7600/7649 | loss 1.0548 | acc 0.4697
20:38:53 [train] batch 7649/7649 | loss 1.0547 | acc 0.4697
20:38:59 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_04.png
20:38:59 Epoch 04 | train 1.0547/0.4697 | val 1.0328/0.4432 | lr 1.00e-05
20:39:03 [train] batch 200/7649 | loss 1.0560 | acc 0.4630
20:39:06 [train] batch 400/7649 | loss 1.0544 | acc 0.4670
20:39:09 [train] batch 600/7649 | loss 1.0546 | acc 0.4676
20:39:13 [train] batch 800/7649 | loss 1.0539 | acc 0.4704
20:39:16 [train] batch 1000/7649 | loss 1.0544 | acc 0.4712
20:39:19 [train] batch 1200/7649 | loss 1.0542 | acc 0.4726
20:39:22 [train] batch 1400/7649 | loss 1.0542 | acc 0.4715
20:39:26 [train] batch 1600/7649 | loss 1.0542 | acc 0.4705
20:39:29 [train] batch 1800/7649 | loss 1.0542 | acc 0.4701
20:39:32 [train] batch 2000/7649 | loss 1.0543 | acc 0.4696
20:39:36 [train] batch 2200/7649 | loss 1.0543 | acc 0.4693
20:39:39 [train] batch 2400/7649 | loss 1.0542 | acc 0.4690
20:39:42 [train] batch 2600/7649 | loss 1.0544 | acc 0.4690
20:39:46 [train] batch 2800/7649 | loss 1.0544 | acc 0.4689
20:39:49 [train] batch 3000/7649 | loss 1.0544 | acc 0.4695
20:39:52 [train] batch 3200/7649 | loss 1.0544 | acc 0.4693
20:39:56 [train] batch 3400/7649 | loss 1.0544 | acc 0.4693
20:39:59 [train] batch 3600/7649 | loss 1.0543 | acc 0.4693
20:40:02 [train] batch 3800/7649 | loss 1.0542 | acc 0.4697
20:40:05 [train] batch 4000/7649 | loss 1.0542 | acc 0.4702
20:40:09 [train] batch 4200/7649 | loss 1.0542 | acc 0.4700
20:40:12 [train] batch 4400/7649 | loss 1.0541 | acc 0.4703
20:40:15 [train] batch 4600/7649 | loss 1.0540 | acc 0.4705
20:40:19 [train] batch 4800/7649 | loss 1.0540 | acc 0.4704
20:40:22 [train] batch 5000/7649 | loss 1.0541 | acc 0.4701
20:40:25 [train] batch 5200/7649 | loss 1.0541 | acc 0.4700
20:40:28 [train] batch 5400/7649 | loss 1.0542 | acc 0.4701
20:40:32 [train] batch 5600/7649 | loss 1.0542 | acc 0.4702
20:40:35 [train] batch 5800/7649 | loss 1.0543 | acc 0.4701
20:40:38 [train] batch 6000/7649 | loss 1.0543 | acc 0.4702
20:40:42 [train] batch 6200/7649 | loss 1.0542 | acc 0.4702
20:40:45 [train] batch 6400/7649 | loss 1.0542 | acc 0.4702
20:40:48 [train] batch 6600/7649 | loss 1.0543 | acc 0.4702
20:40:51 [train] batch 6800/7649 | loss 1.0543 | acc 0.4704
20:40:55 [train] batch 7000/7649 | loss 1.0543 | acc 0.4705
20:40:58 [train] batch 7200/7649 | loss 1.0543 | acc 0.4704
20:41:01 [train] batch 7400/7649 | loss 1.0543 | acc 0.4704
20:41:05 [train] batch 7600/7649 | loss 1.0543 | acc 0.4705
20:41:05 [train] batch 7649/7649 | loss 1.0543 | acc 0.4705
20:41:12 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_05.png
20:41:12 Epoch 05 | train 1.0543/0.4705 | val 1.0327/0.4482 | lr 5.00e-06
20:41:15 [train] batch 200/7649 | loss 1.0551 | acc 0.4700
20:41:19 [train] batch 400/7649 | loss 1.0557 | acc 0.4634
20:41:22 [train] batch 600/7649 | loss 1.0544 | acc 0.4665
20:41:25 [train] batch 800/7649 | loss 1.0535 | acc 0.4688
20:41:29 [train] batch 1000/7649 | loss 1.0535 | acc 0.4685
20:41:32 [train] batch 1200/7649 | loss 1.0538 | acc 0.4680
20:41:35 [train] batch 1400/7649 | loss 1.0543 | acc 0.4678
20:41:39 [train] batch 1600/7649 | loss 1.0543 | acc 0.4683
20:41:42 [train] batch 1800/7649 | loss 1.0543 | acc 0.4690
20:41:45 [train] batch 2000/7649 | loss 1.0545 | acc 0.4687
20:41:48 [train] batch 2200/7649 | loss 1.0545 | acc 0.4688
20:41:52 [train] batch 2400/7649 | loss 1.0547 | acc 0.4683
20:41:55 [train] batch 2600/7649 | loss 1.0545 | acc 0.4685
20:41:58 [train] batch 2800/7649 | loss 1.0544 | acc 0.4698
20:42:02 [train] batch 3000/7649 | loss 1.0544 | acc 0.4700
20:42:05 [train] batch 3200/7649 | loss 1.0544 | acc 0.4698
20:42:08 [train] batch 3400/7649 | loss 1.0542 | acc 0.4703
20:42:11 [train] batch 3600/7649 | loss 1.0541 | acc 0.4704
20:42:15 [train] batch 3800/7649 | loss 1.0541 | acc 0.4701
20:42:18 [train] batch 4000/7649 | loss 1.0541 | acc 0.4701
20:42:21 [train] batch 4200/7649 | loss 1.0540 | acc 0.4700
20:42:24 [train] batch 4400/7649 | loss 1.0539 | acc 0.4700
20:42:28 [train] batch 4600/7649 | loss 1.0538 | acc 0.4703
20:42:31 [train] batch 4800/7649 | loss 1.0538 | acc 0.4703
20:42:34 [train] batch 5000/7649 | loss 1.0538 | acc 0.4705
20:42:38 [train] batch 5200/7649 | loss 1.0538 | acc 0.4705
20:42:41 [train] batch 5400/7649 | loss 1.0538 | acc 0.4704
20:42:44 [train] batch 5600/7649 | loss 1.0537 | acc 0.4706
20:42:48 [train] batch 5800/7649 | loss 1.0537 | acc 0.4706
20:42:51 [train] batch 6000/7649 | loss 1.0537 | acc 0.4706
20:42:54 [train] batch 6200/7649 | loss 1.0538 | acc 0.4705
20:42:57 [train] batch 6400/7649 | loss 1.0538 | acc 0.4701
20:43:01 [train] batch 6600/7649 | loss 1.0539 | acc 0.4701
20:43:04 [train] batch 6800/7649 | loss 1.0538 | acc 0.4703
20:43:07 [train] batch 7000/7649 | loss 1.0539 | acc 0.4702
20:43:11 [train] batch 7200/7649 | loss 1.0538 | acc 0.4704
20:43:14 [train] batch 7400/7649 | loss 1.0539 | acc 0.4703
20:43:17 [train] batch 7600/7649 | loss 1.0540 | acc 0.4702
20:43:18 [train] batch 7649/7649 | loss 1.0540 | acc 0.4703
20:43:25 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_06.png
20:43:25 Epoch 06 | train 1.0540/0.4703 | val 1.0313/0.4571 | lr 5.00e-06
20:43:25 ✓ save best
20:43:28 [train] batch 200/7649 | loss 1.0509 | acc 0.4805
20:43:31 [train] batch 400/7649 | loss 1.0528 | acc 0.4779
20:43:35 [train] batch 600/7649 | loss 1.0535 | acc 0.4722
20:43:38 [train] batch 800/7649 | loss 1.0534 | acc 0.4714
20:43:41 [train] batch 1000/7649 | loss 1.0533 | acc 0.4725
20:43:45 [train] batch 1200/7649 | loss 1.0534 | acc 0.4733
20:43:48 [train] batch 1400/7649 | loss 1.0532 | acc 0.4732
20:43:51 [train] batch 1600/7649 | loss 1.0534 | acc 0.4721
20:43:55 [train] batch 1800/7649 | loss 1.0536 | acc 0.4713
20:43:58 [train] batch 2000/7649 | loss 1.0536 | acc 0.4703
20:44:01 [train] batch 2200/7649 | loss 1.0537 | acc 0.4702
20:44:04 [train] batch 2400/7649 | loss 1.0537 | acc 0.4704
20:44:08 [train] batch 2600/7649 | loss 1.0537 | acc 0.4703
20:44:11 [train] batch 2800/7649 | loss 1.0538 | acc 0.4708
20:44:14 [train] batch 3000/7649 | loss 1.0539 | acc 0.4705
20:44:17 [train] batch 3200/7649 | loss 1.0539 | acc 0.4701
20:44:21 [train] batch 3400/7649 | loss 1.0540 | acc 0.4703
20:44:24 [train] batch 3600/7649 | loss 1.0541 | acc 0.4704
20:44:27 [train] batch 3800/7649 | loss 1.0541 | acc 0.4702
20:44:31 [train] batch 4000/7649 | loss 1.0541 | acc 0.4700
20:44:34 [train] batch 4200/7649 | loss 1.0541 | acc 0.4701
20:44:37 [train] batch 4400/7649 | loss 1.0540 | acc 0.4700
20:44:40 [train] batch 4600/7649 | loss 1.0539 | acc 0.4701
20:44:44 [train] batch 4800/7649 | loss 1.0538 | acc 0.4706
20:44:47 [train] batch 5000/7649 | loss 1.0539 | acc 0.4706
20:44:50 [train] batch 5200/7649 | loss 1.0540 | acc 0.4706
20:44:54 [train] batch 5400/7649 | loss 1.0539 | acc 0.4709
20:44:57 [train] batch 5600/7649 | loss 1.0539 | acc 0.4710
20:45:00 [train] batch 5800/7649 | loss 1.0539 | acc 0.4710
20:45:03 [train] batch 6000/7649 | loss 1.0539 | acc 0.4713
20:45:07 [train] batch 6200/7649 | loss 1.0539 | acc 0.4715
20:45:10 [train] batch 6400/7649 | loss 1.0539 | acc 0.4715
20:45:13 [train] batch 6600/7649 | loss 1.0539 | acc 0.4713
20:45:16 [train] batch 6800/7649 | loss 1.0539 | acc 0.4712
20:45:20 [train] batch 7000/7649 | loss 1.0539 | acc 0.4713
20:45:23 [train] batch 7200/7649 | loss 1.0539 | acc 0.4712
20:45:26 [train] batch 7400/7649 | loss 1.0539 | acc 0.4713
20:45:30 [train] batch 7600/7649 | loss 1.0539 | acc 0.4713
20:45:30 [train] batch 7649/7649 | loss 1.0539 | acc 0.4714
20:45:37 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_07.png
20:45:37 Epoch 07 | train 1.0539/0.4714 | val 1.0321/0.4519 | lr 5.00e-06
20:45:40 [train] batch 200/7649 | loss 1.0531 | acc 0.4819
20:45:44 [train] batch 400/7649 | loss 1.0538 | acc 0.4824
20:45:47 [train] batch 600/7649 | loss 1.0540 | acc 0.4793
20:45:51 [train] batch 800/7649 | loss 1.0536 | acc 0.4798
20:45:54 [train] batch 1000/7649 | loss 1.0537 | acc 0.4780
20:45:57 [train] batch 1200/7649 | loss 1.0537 | acc 0.4771
20:46:00 [train] batch 1400/7649 | loss 1.0541 | acc 0.4761
20:46:04 [train] batch 1600/7649 | loss 1.0536 | acc 0.4764
20:46:07 [train] batch 1800/7649 | loss 1.0536 | acc 0.4758
20:46:10 [train] batch 2000/7649 | loss 1.0537 | acc 0.4749
20:46:13 [train] batch 2200/7649 | loss 1.0537 | acc 0.4746
20:46:17 [train] batch 2400/7649 | loss 1.0538 | acc 0.4742
20:46:20 [train] batch 2600/7649 | loss 1.0538 | acc 0.4740
20:46:23 [train] batch 2800/7649 | loss 1.0538 | acc 0.4740
20:46:27 [train] batch 3000/7649 | loss 1.0540 | acc 0.4737
20:46:30 [train] batch 3200/7649 | loss 1.0541 | acc 0.4734
20:46:33 [train] batch 3400/7649 | loss 1.0542 | acc 0.4733
20:46:36 [train] batch 3600/7649 | loss 1.0541 | acc 0.4730
20:46:40 [train] batch 3800/7649 | loss 1.0540 | acc 0.4729
20:46:43 [train] batch 4000/7649 | loss 1.0540 | acc 0.4724
20:46:46 [train] batch 4200/7649 | loss 1.0539 | acc 0.4722
20:46:49 [train] batch 4400/7649 | loss 1.0539 | acc 0.4721
20:46:53 [train] batch 4600/7649 | loss 1.0538 | acc 0.4723
20:46:56 [train] batch 4800/7649 | loss 1.0538 | acc 0.4722
20:46:59 [train] batch 5000/7649 | loss 1.0538 | acc 0.4720
20:47:03 [train] batch 5200/7649 | loss 1.0538 | acc 0.4718
20:47:06 [train] batch 5400/7649 | loss 1.0538 | acc 0.4717
20:47:09 [train] batch 5600/7649 | loss 1.0537 | acc 0.4716
20:47:13 [train] batch 5800/7649 | loss 1.0537 | acc 0.4717
20:47:16 [train] batch 6000/7649 | loss 1.0537 | acc 0.4719
20:47:19 [train] batch 6200/7649 | loss 1.0537 | acc 0.4721
20:47:22 [train] batch 6400/7649 | loss 1.0537 | acc 0.4720
20:47:26 [train] batch 6600/7649 | loss 1.0537 | acc 0.4719
20:47:29 [train] batch 6800/7649 | loss 1.0537 | acc 0.4718
20:47:32 [train] batch 7000/7649 | loss 1.0537 | acc 0.4721
20:47:35 [train] batch 7200/7649 | loss 1.0536 | acc 0.4721
20:47:39 [train] batch 7400/7649 | loss 1.0537 | acc 0.4719
20:47:42 [train] batch 7600/7649 | loss 1.0537 | acc 0.4720
20:47:43 [train] batch 7649/7649 | loss 1.0537 | acc 0.4720
20:47:50 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_08.png
20:47:50 Epoch 08 | train 1.0537/0.4720 | val 1.0354/0.4360 | lr 5.00e-06
20:47:53 [train] batch 200/7649 | loss 1.0543 | acc 0.4695
20:47:56 [train] batch 400/7649 | loss 1.0547 | acc 0.4713
20:48:00 [train] batch 600/7649 | loss 1.0557 | acc 0.4698
20:48:03 [train] batch 800/7649 | loss 1.0548 | acc 0.4718
20:48:07 [train] batch 1000/7649 | loss 1.0546 | acc 0.4722
20:48:10 [train] batch 1200/7649 | loss 1.0547 | acc 0.4727
20:48:13 [train] batch 1400/7649 | loss 1.0545 | acc 0.4733
20:48:16 [train] batch 1600/7649 | loss 1.0544 | acc 0.4738
20:48:20 [train] batch 1800/7649 | loss 1.0544 | acc 0.4734
20:48:23 [train] batch 2000/7649 | loss 1.0541 | acc 0.4731
20:48:26 [train] batch 2200/7649 | loss 1.0543 | acc 0.4724
20:48:29 [train] batch 2400/7649 | loss 1.0543 | acc 0.4721
20:48:33 [train] batch 2600/7649 | loss 1.0543 | acc 0.4716
20:48:36 [train] batch 2800/7649 | loss 1.0543 | acc 0.4712
20:48:39 [train] batch 3000/7649 | loss 1.0541 | acc 0.4715
20:48:42 [train] batch 3200/7649 | loss 1.0542 | acc 0.4709
20:48:46 [train] batch 3400/7649 | loss 1.0542 | acc 0.4707
20:48:49 [train] batch 3600/7649 | loss 1.0540 | acc 0.4706
20:48:52 [train] batch 3800/7649 | loss 1.0541 | acc 0.4705
20:48:55 [train] batch 4000/7649 | loss 1.0540 | acc 0.4706
20:48:59 [train] batch 4200/7649 | loss 1.0540 | acc 0.4708
20:49:02 [train] batch 4400/7649 | loss 1.0540 | acc 0.4710
20:49:05 [train] batch 4600/7649 | loss 1.0540 | acc 0.4713
20:49:09 [train] batch 4800/7649 | loss 1.0540 | acc 0.4713
20:49:12 [train] batch 5000/7649 | loss 1.0540 | acc 0.4713
20:49:15 [train] batch 5200/7649 | loss 1.0540 | acc 0.4715
20:49:19 [train] batch 5400/7649 | loss 1.0540 | acc 0.4713
20:49:22 [train] batch 5600/7649 | loss 1.0539 | acc 0.4714
20:49:25 [train] batch 5800/7649 | loss 1.0539 | acc 0.4714
20:49:28 [train] batch 6000/7649 | loss 1.0539 | acc 0.4717
20:49:32 [train] batch 6200/7649 | loss 1.0539 | acc 0.4719
20:49:35 [train] batch 6400/7649 | loss 1.0539 | acc 0.4719
20:49:38 [train] batch 6600/7649 | loss 1.0539 | acc 0.4717
20:49:41 [train] batch 6800/7649 | loss 1.0538 | acc 0.4718
20:49:45 [train] batch 7000/7649 | loss 1.0538 | acc 0.4718
20:49:48 [train] batch 7200/7649 | loss 1.0538 | acc 0.4720
20:49:51 [train] batch 7400/7649 | loss 1.0538 | acc 0.4721
20:49:55 [train] batch 7600/7649 | loss 1.0537 | acc 0.4722
20:49:55 [train] batch 7649/7649 | loss 1.0537 | acc 0.4722
20:50:02 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_09.png
20:50:02 Epoch 09 | train 1.0537/0.4722 | val 1.0317/0.4441 | lr 2.50e-06
20:50:06 [train] batch 200/7649 | loss 1.0548 | acc 0.4722
20:50:09 [train] batch 400/7649 | loss 1.0542 | acc 0.4710
20:50:13 [train] batch 600/7649 | loss 1.0533 | acc 0.4722
20:50:16 [train] batch 800/7649 | loss 1.0535 | acc 0.4711
