15:07:20 Log file: logs/train_20250524_150720.log
15:07:52 ✔ Data split: 1958081/279725/559453 rows ➜ splits
15:07:54 train.csv: samples=1957961  class_dist=[609313 731512 617256]
15:07:55 val.csv: samples=279605  class_dist=[90467 94550 94708]
15:07:56 test.csv: samples=559333  class_dist=[183495 190446 185512]
15:08:01 [train] batch 200/7649 | loss 1.0480 | acc 0.3262
15:12:08 [train] batch 7200/7649 | loss 1.0016 | acc 0.3269
15:12:11 [train] batch 7400/7649 | loss 1.0016 | acc 0.3269
15:12:14 [train] batch 7600/7649 | loss 1.0016 | acc 0.3269
15:12:15 [train] batch 7649/7649 | loss 1.0016 | acc 0.3269
15:12:22 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_02.png
15:12:22 Epoch 02 | train 1.0016/0.3269 | val 0.9830/0.3439 | lr 1.00e-05
15:12:22 ✓ save best
15:12:25 [train] batch 200/7649 | loss 1.0014 | acc 0.3265
15:12:28 [train] batch 400/7649 | loss 1.0022 | acc 0.3268
15:12:32 [train] batch 600/7649 | loss 1.0019 | acc 0.3274
15:12:35 [train] batch 800/7649 | loss 1.0014 | acc 0.3275
15:12:38 [train] batch 1000/7649 | loss 1.0014 | acc 0.3273
15:12:42 [train] batch 1200/7649 | loss 1.0016 | acc 0.3272
15:12:45 [train] batch 1400/7649 | loss 1.0013 | acc 0.3276
15:12:48 [train] batch 1600/7649 | loss 1.0012 | acc 0.3281
15:12:52 [train] batch 1800/7649 | loss 1.0012 | acc 0.3285
15:12:55 [train] batch 2000/7649 | loss 1.0011 | acc 0.3286
15:12:58 [train] batch 2200/7649 | loss 1.0009 | acc 0.3289
15:13:01 [train] batch 2400/7649 | loss 1.0010 | acc 0.3286
15:13:05 [train] batch 2600/7649 | loss 1.0009 | acc 0.3288
15:13:08 [train] batch 2800/7649 | loss 1.0010 | acc 0.3286
15:13:12 [train] batch 3000/7649 | loss 1.0009 | acc 0.3287
15:13:15 [train] batch 3200/7649 | loss 1.0010 | acc 0.3286
15:13:18 [train] batch 3400/7649 | loss 1.0009 | acc 0.3286
15:13:21 [train] batch 3600/7649 | loss 1.0008 | acc 0.3287
15:13:25 [train] batch 3800/7649 | loss 1.0009 | acc 0.3287
15:13:28 [train] batch 4000/7649 | loss 1.0010 | acc 0.3288
15:13:31 [train] batch 4200/7649 | loss 1.0009 | acc 0.3288
15:13:34 [train] batch 4400/7649 | loss 1.0009 | acc 0.3290
15:13:38 [train] batch 4600/7649 | loss 1.0008 | acc 0.3291
15:13:41 [train] batch 4800/7649 | loss 1.0009 | acc 0.3291
15:13:44 [train] batch 5000/7649 | loss 1.0009 | acc 0.3291
15:13:48 [train] batch 5200/7649 | loss 1.0008 | acc 0.3290
15:13:51 [train] batch 5400/7649 | loss 1.0009 | acc 0.3290
15:13:54 [train] batch 5600/7649 | loss 1.0009 | acc 0.3290
15:13:57 [train] batch 5800/7649 | loss 1.0008 | acc 0.3291
15:14:01 [train] batch 6000/7649 | loss 1.0007 | acc 0.3292
15:14:04 [train] batch 6200/7649 | loss 1.0007 | acc 0.3293
15:14:07 [train] batch 6400/7649 | loss 1.0007 | acc 0.3293
15:14:11 [train] batch 6600/7649 | loss 1.0007 | acc 0.3293
15:14:14 [train] batch 6800/7649 | loss 1.0007 | acc 0.3293
15:14:17 [train] batch 7000/7649 | loss 1.0007 | acc 0.3293
15:14:21 [train] batch 7200/7649 | loss 1.0007 | acc 0.3293
15:14:24 [train] batch 7400/7649 | loss 1.0007 | acc 0.3293
15:14:27 [train] batch 7600/7649 | loss 1.0007 | acc 0.3293
15:14:28 [train] batch 7649/7649 | loss 1.0006 | acc 0.3294
15:14:35 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_03.png
15:14:35 Epoch 03 | train 1.0006/0.3294 | val 0.9825/0.3464 | lr 1.00e-05
15:14:35 ✓ save best
15:14:38 [train] batch 200/7649 | loss 1.0013 | acc 0.3321
15:14:41 [train] batch 400/7649 | loss 1.0009 | acc 0.3307
15:14:45 [train] batch 600/7649 | loss 1.0004 | acc 0.3301
15:14:48 [train] batch 800/7649 | loss 1.0005 | acc 0.3314
15:14:51 [train] batch 1000/7649 | loss 1.0008 | acc 0.3308
15:14:55 [train] batch 1200/7649 | loss 1.0008 | acc 0.3304
15:14:58 [train] batch 1400/7649 | loss 1.0005 | acc 0.3304
15:15:01 [train] batch 1600/7649 | loss 1.0007 | acc 0.3303
15:15:04 [train] batch 1800/7649 | loss 1.0007 | acc 0.3303
15:15:08 [train] batch 2000/7649 | loss 1.0008 | acc 0.3300
15:15:11 [train] batch 2200/7649 | loss 1.0008 | acc 0.3300
15:15:15 [train] batch 2400/7649 | loss 1.0007 | acc 0.3298
15:15:18 [train] batch 2600/7649 | loss 1.0007 | acc 0.3298
15:15:21 [train] batch 2800/7649 | loss 1.0006 | acc 0.3299
15:15:24 [train] batch 3000/7649 | loss 1.0005 | acc 0.3300
15:15:28 [train] batch 3200/7649 | loss 1.0004 | acc 0.3302
15:15:31 [train] batch 3400/7649 | loss 1.0003 | acc 0.3302
15:15:34 [train] batch 3600/7649 | loss 1.0004 | acc 0.3301
15:15:38 [train] batch 3800/7649 | loss 1.0004 | acc 0.3300
15:15:41 [train] batch 4000/7649 | loss 1.0002 | acc 0.3302
15:15:44 [train] batch 4200/7649 | loss 1.0002 | acc 0.3303
15:15:47 [train] batch 4400/7649 | loss 1.0001 | acc 0.3303
15:15:51 [train] batch 4600/7649 | loss 1.0001 | acc 0.3304
15:15:54 [train] batch 4800/7649 | loss 1.0001 | acc 0.3305
15:15:57 [train] batch 5000/7649 | loss 1.0000 | acc 0.3305
15:16:01 [train] batch 5200/7649 | loss 1.0002 | acc 0.3304
15:16:04 [train] batch 5400/7649 | loss 1.0001 | acc 0.3306
15:16:07 [train] batch 5600/7649 | loss 1.0002 | acc 0.3306
15:16:11 [train] batch 5800/7649 | loss 1.0001 | acc 0.3307
15:16:14 [train] batch 6000/7649 | loss 1.0001 | acc 0.3307
15:16:17 [train] batch 6200/7649 | loss 1.0001 | acc 0.3308
15:16:21 [train] batch 6400/7649 | loss 1.0001 | acc 0.3310
15:16:24 [train] batch 6600/7649 | loss 1.0000 | acc 0.3310
15:16:27 [train] batch 6800/7649 | loss 1.0000 | acc 0.3311
15:16:30 [train] batch 7000/7649 | loss 1.0000 | acc 0.3311
15:16:34 [train] batch 7200/7649 | loss 1.0000 | acc 0.3310
15:16:37 [train] batch 7400/7649 | loss 1.0000 | acc 0.3310
15:16:40 [train] batch 7600/7649 | loss 1.0000 | acc 0.3310
15:16:41 [train] batch 7649/7649 | loss 1.0000 | acc 0.3311
15:16:48 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_04.png
15:16:48 Epoch 04 | train 1.0000/0.3311 | val 0.9823/0.3481 | lr 1.00e-05
15:16:48 ✓ save best
15:16:51 [train] batch 200/7649 | loss 1.0002 | acc 0.3297
15:16:55 [train] batch 400/7649 | loss 0.9997 | acc 0.3306
15:16:58 [train] batch 600/7649 | loss 1.0006 | acc 0.3304
15:17:01 [train] batch 800/7649 | loss 1.0006 | acc 0.3306
15:17:05 [train] batch 1000/7649 | loss 1.0005 | acc 0.3308
15:17:08 [train] batch 1200/7649 | loss 1.0005 | acc 0.3308
15:17:11 [train] batch 1400/7649 | loss 1.0006 | acc 0.3306
15:17:14 [train] batch 1600/7649 | loss 1.0003 | acc 0.3313
15:17:18 [train] batch 1800/7649 | loss 1.0002 | acc 0.3311
15:17:21 [train] batch 2000/7649 | loss 1.0002 | acc 0.3310
15:17:25 [train] batch 2200/7649 | loss 1.0001 | acc 0.3312
15:17:28 [train] batch 2400/7649 | loss 1.0001 | acc 0.3312
15:17:31 [train] batch 2600/7649 | loss 1.0001 | acc 0.3313
15:17:35 [train] batch 2800/7649 | loss 1.0001 | acc 0.3313
15:17:38 [train] batch 3000/7649 | loss 1.0001 | acc 0.3312
15:17:41 [train] batch 3200/7649 | loss 1.0001 | acc 0.3311
15:17:44 [train] batch 3400/7649 | loss 1.0000 | acc 0.3310
15:17:48 [train] batch 3600/7649 | loss 1.0000 | acc 0.3310
15:17:51 [train] batch 3800/7649 | loss 0.9999 | acc 0.3313
15:17:54 [train] batch 4000/7649 | loss 1.0000 | acc 0.3314
15:17:58 [train] batch 4200/7649 | loss 0.9998 | acc 0.3316
15:18:01 [train] batch 4400/7649 | loss 0.9998 | acc 0.3318
15:18:04 [train] batch 4600/7649 | loss 0.9998 | acc 0.3319
15:18:07 [train] batch 4800/7649 | loss 0.9997 | acc 0.3318
15:18:11 [train] batch 5000/7649 | loss 0.9996 | acc 0.3319
15:18:14 [train] batch 5200/7649 | loss 0.9996 | acc 0.3320
15:18:17 [train] batch 5400/7649 | loss 0.9997 | acc 0.3318
15:18:21 [train] batch 5600/7649 | loss 0.9996 | acc 0.3319
15:18:24 [train] batch 5800/7649 | loss 0.9996 | acc 0.3320
15:18:27 [train] batch 6000/7649 | loss 0.9995 | acc 0.3321
15:18:31 [train] batch 6200/7649 | loss 0.9996 | acc 0.3321
15:18:34 [train] batch 6400/7649 | loss 0.9995 | acc 0.3321
15:18:37 [train] batch 6600/7649 | loss 0.9995 | acc 0.3321
15:18:40 [train] batch 6800/7649 | loss 0.9996 | acc 0.3319
15:18:44 [train] batch 7000/7649 | loss 0.9995 | acc 0.3319
15:18:47 [train] batch 7200/7649 | loss 0.9995 | acc 0.3319
15:18:50 [train] batch 7400/7649 | loss 0.9995 | acc 0.3319
15:18:54 [train] batch 7600/7649 | loss 0.9996 | acc 0.3318
15:18:54 [train] batch 7649/7649 | loss 0.9996 | acc 0.3318
15:19:01 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_05.png
15:19:01 Epoch 05 | train 0.9996/0.3318 | val 0.9828/0.3479 | lr 1.00e-05
15:19:05 [train] batch 200/7649 | loss 1.0010 | acc 0.3317
15:19:08 [train] batch 400/7649 | loss 0.9989 | acc 0.3340
15:19:11 [train] batch 600/7649 | loss 0.9985 | acc 0.3346
15:19:14 [train] batch 800/7649 | loss 0.9991 | acc 0.3335
15:19:18 [train] batch 1000/7649 | loss 0.9994 | acc 0.3331
15:19:21 [train] batch 1200/7649 | loss 0.9996 | acc 0.3326
15:19:24 [train] batch 1400/7649 | loss 0.9999 | acc 0.3324
15:19:28 [train] batch 1600/7649 | loss 0.9994 | acc 0.3325
15:19:31 [train] batch 1800/7649 | loss 0.9996 | acc 0.3321
15:19:35 [train] batch 2000/7649 | loss 0.9999 | acc 0.3321
15:19:38 [train] batch 2200/7649 | loss 0.9996 | acc 0.3325
15:19:41 [train] batch 2400/7649 | loss 0.9995 | acc 0.3322
15:19:44 [train] batch 2600/7649 | loss 0.9995 | acc 0.3322
15:19:48 [train] batch 2800/7649 | loss 0.9994 | acc 0.3323
15:19:51 [train] batch 3000/7649 | loss 0.9995 | acc 0.3323
15:19:54 [train] batch 3200/7649 | loss 0.9994 | acc 0.3327
15:19:58 [train] batch 3400/7649 | loss 0.9993 | acc 0.3328
15:20:01 [train] batch 3600/7649 | loss 0.9992 | acc 0.3330
15:20:04 [train] batch 3800/7649 | loss 0.9992 | acc 0.3330
15:20:07 [train] batch 4000/7649 | loss 0.9992 | acc 0.3331
15:20:11 [train] batch 4200/7649 | loss 0.9992 | acc 0.3331
15:20:14 [train] batch 4400/7649 | loss 0.9992 | acc 0.3332
15:20:17 [train] batch 4600/7649 | loss 0.9992 | acc 0.3332
15:20:21 [train] batch 4800/7649 | loss 0.9993 | acc 0.3331
15:20:24 [train] batch 5000/7649 | loss 0.9993 | acc 0.3331
15:20:27 [train] batch 5200/7649 | loss 0.9993 | acc 0.3331
15:20:31 [train] batch 5400/7649 | loss 0.9993 | acc 0.3331
15:20:34 [train] batch 5600/7649 | loss 0.9993 | acc 0.3332
15:20:37 [train] batch 5800/7649 | loss 0.9993 | acc 0.3332
15:20:41 [train] batch 6000/7649 | loss 0.9992 | acc 0.3332
15:20:44 [train] batch 6200/7649 | loss 0.9993 | acc 0.3332
15:20:47 [train] batch 6400/7649 | loss 0.9993 | acc 0.3332
15:20:50 [train] batch 6600/7649 | loss 0.9993 | acc 0.3331
15:20:54 [train] batch 6800/7649 | loss 0.9993 | acc 0.3331
15:20:57 [train] batch 7000/7649 | loss 0.9993 | acc 0.3330
15:21:00 [train] batch 7200/7649 | loss 0.9992 | acc 0.3331
15:21:04 [train] batch 7400/7649 | loss 0.9992 | acc 0.3331
15:21:07 [train] batch 7600/7649 | loss 0.9992 | acc 0.3332
15:21:08 [train] batch 7649/7649 | loss 0.9992 | acc 0.3332
15:21:14 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_06.png
15:21:14 Epoch 06 | train 0.9992/0.3332 | val 0.9830/0.3485 | lr 1.00e-05
15:21:14 ✓ save best
15:21:18 [train] batch 200/7649 | loss 1.0000 | acc 0.3310
15:21:21 [train] batch 400/7649 | loss 0.9986 | acc 0.3335
15:21:24 [train] batch 600/7649 | loss 0.9986 | acc 0.3338
15:21:28 [train] batch 800/7649 | loss 0.9990 | acc 0.3332
15:21:31 [train] batch 1000/7649 | loss 0.9993 | acc 0.3332
15:21:35 [train] batch 1200/7649 | loss 0.9994 | acc 0.3333
15:21:38 [train] batch 1400/7649 | loss 0.9996 | acc 0.3327
15:21:41 [train] batch 1600/7649 | loss 0.9996 | acc 0.3329
15:21:45 [train] batch 1800/7649 | loss 0.9994 | acc 0.3332
15:21:48 [train] batch 2000/7649 | loss 0.9992 | acc 0.3334
15:21:51 [train] batch 2200/7649 | loss 0.9994 | acc 0.3332
15:21:54 [train] batch 2400/7649 | loss 0.9994 | acc 0.3331
15:21:58 [train] batch 2600/7649 | loss 0.9992 | acc 0.3335
15:22:01 [train] batch 2800/7649 | loss 0.9993 | acc 0.3334
15:22:04 [train] batch 3000/7649 | loss 0.9991 | acc 0.3337
15:22:07 [train] batch 3200/7649 | loss 0.9992 | acc 0.3334
15:22:11 [train] batch 3400/7649 | loss 0.9992 | acc 0.3333
15:22:14 [train] batch 3600/7649 | loss 0.9992 | acc 0.3333
15:22:17 [train] batch 3800/7649 | loss 0.9991 | acc 0.3334
15:22:21 [train] batch 4000/7649 | loss 0.9991 | acc 0.3333
15:22:24 [train] batch 4200/7649 | loss 0.9991 | acc 0.3334
15:22:27 [train] batch 4400/7649 | loss 0.9992 | acc 0.3332
15:22:31 [train] batch 4600/7649 | loss 0.9992 | acc 0.3333
15:22:34 [train] batch 4800/7649 | loss 0.9993 | acc 0.3332
15:22:37 [train] batch 5000/7649 | loss 0.9993 | acc 0.3331
15:22:40 [train] batch 5200/7649 | loss 0.9993 | acc 0.3332
15:22:44 [train] batch 5400/7649 | loss 0.9992 | acc 0.3334
15:22:47 [train] batch 5600/7649 | loss 0.9991 | acc 0.3335
15:22:50 [train] batch 5800/7649 | loss 0.9991 | acc 0.3335
15:22:54 [train] batch 6000/7649 | loss 0.9991 | acc 0.3336
15:22:57 [train] batch 6200/7649 | loss 0.9992 | acc 0.3336
15:23:00 [train] batch 6400/7649 | loss 0.9991 | acc 0.3336
15:23:04 [train] batch 6600/7649 | loss 0.9991 | acc 0.3336
15:23:07 [train] batch 6800/7649 | loss 0.9990 | acc 0.3337
15:23:10 [train] batch 7000/7649 | loss 0.9990 | acc 0.3337
15:23:13 [train] batch 7200/7649 | loss 0.9989 | acc 0.3337
15:23:17 [train] batch 7400/7649 | loss 0.9989 | acc 0.3338
15:23:20 [train] batch 7600/7649 | loss 0.9989 | acc 0.3338
15:23:21 [train] batch 7649/7649 | loss 0.9989 | acc 0.3338
15:23:27 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_07.png
15:23:27 Epoch 07 | train 0.9989/0.3338 | val 0.9830/0.3471 | lr 1.00e-05
15:23:31 [train] batch 200/7649 | loss 0.9998 | acc 0.3325
15:23:34 [train] batch 400/7649 | loss 0.9997 | acc 0.3325
15:23:38 [train] batch 600/7649 | loss 0.9995 | acc 0.3330
15:23:41 [train] batch 800/7649 | loss 1.0000 | acc 0.3323
15:23:44 [train] batch 1000/7649 | loss 1.0002 | acc 0.3326
15:23:48 [train] batch 1200/7649 | loss 0.9999 | acc 0.3332
15:23:51 [train] batch 1400/7649 | loss 0.9996 | acc 0.3335
15:23:54 [train] batch 1600/7649 | loss 0.9996 | acc 0.3334
15:23:58 [train] batch 1800/7649 | loss 0.9996 | acc 0.3332
15:24:01 [train] batch 2000/7649 | loss 0.9998 | acc 0.3327
15:24:04 [train] batch 2200/7649 | loss 0.9998 | acc 0.3328
15:24:08 [train] batch 2400/7649 | loss 0.9997 | acc 0.3331
15:24:11 [train] batch 2600/7649 | loss 0.9996 | acc 0.3331
15:24:14 [train] batch 2800/7649 | loss 0.9995 | acc 0.3333
15:24:17 [train] batch 3000/7649 | loss 0.9994 | acc 0.3335
15:24:21 [train] batch 3200/7649 | loss 0.9993 | acc 0.3338
15:24:24 [train] batch 3400/7649 | loss 0.9992 | acc 0.3339
15:24:27 [train] batch 3600/7649 | loss 0.9991 | acc 0.3340
15:24:31 [train] batch 3800/7649 | loss 0.9991 | acc 0.3340
15:24:34 [train] batch 4000/7649 | loss 0.9990 | acc 0.3340
15:24:37 [train] batch 4200/7649 | loss 0.9990 | acc 0.3340
15:24:40 [train] batch 4400/7649 | loss 0.9990 | acc 0.3341
15:24:44 [train] batch 4600/7649 | loss 0.9990 | acc 0.3343
15:24:47 [train] batch 4800/7649 | loss 0.9989 | acc 0.3343
15:24:50 [train] batch 5000/7649 | loss 0.9989 | acc 0.3344
15:24:54 [train] batch 5200/7649 | loss 0.9988 | acc 0.3345
15:24:57 [train] batch 5400/7649 | loss 0.9988 | acc 0.3345
15:25:00 [train] batch 5600/7649 | loss 0.9988 | acc 0.3345
15:25:04 [train] batch 5800/7649 | loss 0.9988 | acc 0.3344
15:25:07 [train] batch 6000/7649 | loss 0.9988 | acc 0.3345
15:25:10 [train] batch 6200/7649 | loss 0.9988 | acc 0.3344
15:25:13 [train] batch 6400/7649 | loss 0.9988 | acc 0.3344
15:25:17 [train] batch 6600/7649 | loss 0.9987 | acc 0.3345
15:25:20 [train] batch 6800/7649 | loss 0.9987 | acc 0.3345
15:25:23 [train] batch 7000/7649 | loss 0.9986 | acc 0.3346
15:25:27 [train] batch 7200/7649 | loss 0.9986 | acc 0.3346
15:25:30 [train] batch 7400/7649 | loss 0.9986 | acc 0.3346
15:25:33 [train] batch 7600/7649 | loss 0.9986 | acc 0.3347
15:25:34 [train] batch 7649/7649 | loss 0.9985 | acc 0.3348
15:25:41 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_08.png
15:25:41 Epoch 08 | train 0.9985/0.3348 | val 0.9827/0.3486 | lr 5.00e-06
15:25:41 ✓ save best
15:25:44 [train] batch 200/7649 | loss 0.9990 | acc 0.3340
15:25:48 [train] batch 400/7649 | loss 0.9998 | acc 0.3329
15:25:51 [train] batch 600/7649 | loss 0.9993 | acc 0.3331
15:25:55 [train] batch 800/7649 | loss 0.9991 | acc 0.3335
15:25:58 [train] batch 1000/7649 | loss 0.9991 | acc 0.3345
15:26:01 [train] batch 1200/7649 | loss 0.9986 | acc 0.3357
15:26:04 [train] batch 1400/7649 | loss 0.9985 | acc 0.3357
15:26:08 [train] batch 1600/7649 | loss 0.9985 | acc 0.3356
15:26:11 [train] batch 1800/7649 | loss 0.9984 | acc 0.3358
15:26:14 [train] batch 2000/7649 | loss 0.9985 | acc 0.3357
15:26:18 [train] batch 2200/7649 | loss 0.9987 | acc 0.3355
15:26:21 [train] batch 2400/7649 | loss 0.9986 | acc 0.3357
15:26:24 [train] batch 2600/7649 | loss 0.9986 | acc 0.3354
15:26:27 [train] batch 2800/7649 | loss 0.9985 | acc 0.3354
15:26:31 [train] batch 3000/7649 | loss 0.9984 | acc 0.3356
15:26:34 [train] batch 3200/7649 | loss 0.9983 | acc 0.3359
15:26:37 [train] batch 3400/7649 | loss 0.9982 | acc 0.3361
15:26:41 [train] batch 3600/7649 | loss 0.9983 | acc 0.3360
15:26:44 [train] batch 3800/7649 | loss 0.9983 | acc 0.3359
15:26:47 [train] batch 4000/7649 | loss 0.9984 | acc 0.3358
15:26:51 [train] batch 4200/7649 | loss 0.9985 | acc 0.3357
15:26:54 [train] batch 4400/7649 | loss 0.9984 | acc 0.3357
15:26:57 [train] batch 4600/7649 | loss 0.9984 | acc 0.3357
15:27:00 [train] batch 4800/7649 | loss 0.9984 | acc 0.3357
15:27:04 [train] batch 5000/7649 | loss 0.9984 | acc 0.3358
15:27:07 [train] batch 5200/7649 | loss 0.9983 | acc 0.3358
15:27:10 [train] batch 5400/7649 | loss 0.9984 | acc 0.3358
15:27:14 [train] batch 5600/7649 | loss 0.9984 | acc 0.3358
15:27:17 [train] batch 5800/7649 | loss 0.9983 | acc 0.3359
15:27:20 [train] batch 6000/7649 | loss 0.9983 | acc 0.3359
15:27:23 [train] batch 6200/7649 | loss 0.9983 | acc 0.3359
15:27:27 [train] batch 6400/7649 | loss 0.9982 | acc 0.3359
15:27:30 [train] batch 6600/7649 | loss 0.9983 | acc 0.3359
15:27:33 [train] batch 6800/7649 | loss 0.9983 | acc 0.3359
15:27:37 [train] batch 7000/7649 | loss 0.9983 | acc 0.3358
15:27:40 [train] batch 7200/7649 | loss 0.9983 | acc 0.3358
15:27:43 [train] batch 7400/7649 | loss 0.9983 | acc 0.3358
15:27:46 [train] batch 7600/7649 | loss 0.9983 | acc 0.3358
15:27:47 [train] batch 7649/7649 | loss 0.9983 | acc 0.3359
15:27:54 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_09.png
15:27:54 Epoch 09 | train 0.9983/0.3359 | val 0.9828/0.3496 | lr 5.00e-06
15:27:54 ✓ save best
15:27:58 [train] batch 200/7649 | loss 0.9982 | acc 0.3366
15:28:02 [train] batch 400/7649 | loss 0.9986 | acc 0.3356
15:28:05 [train] batch 600/7649 | loss 0.9991 | acc 0.3351
